Type,Corrected Date,Fleet,Vessel Name,Status,Report Type,VoyCondition,VoyageNo,TOTAL STEAMING TIME,MILES BY GPS,FUEL M E HS,FUEL M E LS,FUEL M E MGO HS,FUEL M E MGO LS,FUEL M E MDO,FUEL AUX HS,FUEL AUX LS,FUEL AUX MGO HS,FUEL AUX MGO LS,FUEL AUX MDO,FUEL BOILER HS,FUEL BOILER LS,FUEL BOILER MGO HS,FUEL BOILER MGO LS,FUEL BOILER MDO,POWER kW,CARGO TOTAL,TOTAL CO2,FUEL HS,FUEL LS,FUEL MGO HS,FUEL MGO LS,FUEL MDO,Depart_Arrival,CARGO TOTAL TEU,DepPort,ArrivalPort,DepEU,ArrivalEU,EU,TOTALFO,FillHS,FillLS,FillMDO,FillMGO,FillMGOLS,ROB Fuel HSFO ,ROB Fuel LSFO ,ROB Fuel MDO,ROB Fuel MGO,ROB Fuel MGO LS,Transport Work T,EEOI,Transport Work TEU,EEOIT
PCTC,08-04-17,4,R1,At Sea,Noon at sea,LADEN,174,17.5,301,55.9,0,0,0,0,3.3,0,0,0,0,0,0,0,0,0,16480,1498,184.3488,59.2,0,0,0,0,PTSET-TRGEM,0,PTSET,TRGEM,Y,N,Y,59.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,09-04-17,4,R1,At Sea,Noon at sea,LADEN,174,23,402,53.9,0,0,0,0,3.8,0,0,0,0,0,0,0,0,0,12135,1498,179.6778,57.7,0,0,0,0,PTSET-TRGEM,0,PTSET,TRGEM,Y,N,Y,57.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,10-04-17,4,R1,At Sea,Noon at sea,LADEN,174,24,433,55.7,0,0,0,0,3.9,0,0,0,0,0,0,0,0,0,12020,1498,185.5944,59.6,0,0,0,0,PTSET-TRGEM,0,PTSET,TRGEM,Y,N,Y,59.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,11-04-17,4,R1,At Sea,Noon at sea,LADEN,174,23,409,50.2,0,0,0,0,3.9,0,0,0,0,0,0,0,0,0,11305,1498,168.4674,54.1,0,0,0,0,PTSET-TRGEM,0,PTSET,TRGEM,Y,N,Y,54.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,12-04-17,4,R1,At Sea,Noon at sea,LADEN,174,24,382,41.6,0,0,0,0,3.9,0,0,0,0,0,0,0,0,0,8986,1498,141.687,45.5,0,0,0,0,PTSET-TRGEM,0,PTSET,TRGEM,Y,N,Y,45.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,13-04-17,4,R1,At Sea,EOSP,LADEN,174,16.5,221,24.1,0,0,0,0,2.8,0,0,0,0,0,0,0,0,0,7564,1498,83.7666,26.9,0,0,0,0,PTSET-TRGEM,0,TRGEM,TRGEM,N,N,Y,26.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,13-04-17,4,R1,In Port,At Berth,LADEN,174,4.3,0,2.5,0,0,0,0,0.7,0,0,0.1,0,0,0,0,0.6,0,3010,1498,12.209,3.2,0,0,0.7,0,PTSET-TRGEM,0,TRGEM,TRGEM,N,N,Y,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,13-04-17,4,R1,In Port,At Port,LADEN,174,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0.5,0,0,1498,3.5266,0,0,0,1.1,0,PTSET-TRGEM,0,TRGEM,TRGEM,N,N,Y,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,14-04-17,4,R1,In Port,At Port,LADEN,174,0,0,0,0,0,0,0,0,0,0,5.4,0,0,0,0,2.8,0,0,1498,26.2892,0,0,0,8.2,0,PTSET-TRGEM,0,TRGEM,TRGEM,N,N,Y,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,14-04-17,4,R1,In Port,Departure Berth,LADEN,175,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7,0,0,1247,5.4502,0,0,0,1.7,0,TRGEM-TRGEM,0,TRGEM,TRGEM,N,N,N,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,14-04-17,4,R1,In Port,COSP,LADEN,175,2.8,0,2.1,0,0,0,0,0.5,0,0,0.1,0,0,0,0,0.3,0,3890,1247,9.3788,2.6,0,0,0.4,0,TRGEM-TRGEM,0,TRGEM,TRGEM,N,N,N,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,15-04-17,4,R1,At Sea,EOSP,LADEN,175,3.9,45,3.6,0,0,0,0,0.6,0,0,0,0,0,0,0,0.3,0,4780,1247,14.0406,4.2,0,0,0.3,0,TRGEM-TRGEM,0,TRGEM,TRGEM,N,N,N,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,15-04-17,4,R1,In Port,At Berth,LADEN,175,6,0,0.5,0,0,0,0,1.1,0,0,0.1,0,0,0,0,1,0,1000,1247,8.509,1.6,0,0,1.1,0,TRGEM-TRGEM,0,TRGEM,TRGEM,N,N,N,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,15-04-17,4,R1,In Port,At Port,LADEN,175,0,0,0,0,0,0,0,0,0,0,1.3,0,0,0,0,1.1,0,0,1247,7.6944,0,0,0,2.4,0,TRGEM-TRGEM,0,TRGEM,TRGEM,N,N,N,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,16-04-17,4,R1,In Port,Departure Berth,LADEN,176,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,1.5,0,0,2656,13.4652,0,0,0,4.2,0,TRGEM-CUHAV,0,TRGEM,CUHAV,N,N,N,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,16-04-17,4,R1,In Port,COSP,LADEN,176,0.6,0,0.2,0,0,0,0,0.1,0,0,0.1,0,0,0,0,0.2,0,1730,2656,1.896,0.3,0,0,0.3,0,TRGEM-CUHAV,0,TRGEM,CUHAV,N,N,N,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,16-04-17,4,R1,At Sea,Noon at sea,LADEN,176,9.9,156,15.1,0,0,0,0,1.9,0,0,0,0,0,0,0,0.2,0,7900,2656,53.5792,17,0,0,0.2,0,TRGEM-CUHAV,0,TRGEM,CUHAV,N,N,N,17.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,17-04-17,4,R1,At Sea,Noon at sea,LADEN,176,25,403,50.3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,10420,2656,169.0902,54.3,0,0,0,0,TRGEM-CUHAV,0,TRGEM,CUHAV,N,N,N,54.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,18-04-17,4,R1,At Sea,EOSP,LADEN,176,22,342,39.1,0,0,0,0,3.6,0,0,0,0,0,0,0,0,0,9205,2656,132.9678,42.7,0,0,0,0,TRGEM-CUHAV,0,TRGEM,CUHAV,N,N,N,42.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,18-04-17,4,R1,In Port,At Berth,LADEN,176,2.2,0,1.4,0,0,0,0,0.3,0,0,0.25,0,0,0,0,0.35,0,3625,2656,7.2174,1.7,0,0,0.6,0,TRGEM-CUHAV,0,TRGEM,CUHAV,N,N,N,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,19-04-17,4,R1,In Port,At Port,LADEN,176,0,0,0,0,0,0,0,0,0,0,5.4,0,0,0,0,2.8,0,0,2656,26.2892,0,0,0,8.2,0,TRGEM-CUHAV,0,TRGEM,CUHAV,N,N,N,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,19-04-17,4,R1,In Port,Departure Berth,LADEN,177,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0.6,0,0,4156,4.4884,0,0,0,1.4,0,TRGEM-ITCVV,0,TRGEM,ITCVV,N,Y,Y,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,19-04-17,4,R1,In Port,COSP,LADEN,177,0,0,0.4,0,0,0,0,0.2,0,0,0.1,0,0,0,0,0.2,0,2075,4156,2.8302,0.6,0,0,0.3,0,TRGEM-ITCVV,0,TRGEM,ITCVV,N,Y,Y,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,20-04-17,4,R1,At Sea,Noon at sea,LADEN,177,19,312,36.3,0,0,0,0,2.9,0,0,0,0,0,0,0,0,0,9895,4156,122.0688,39.2,0,0,0,0,TRGEM-ITCVV,0,TRGEM,ITCVV,N,Y,Y,39.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,21-04-17,4,R1,At Sea,EOSP,LADEN,177,21.8,335,39.1,0,0,0,0,3.4,0,0,0,0,0,0,0,0,0,9288,4156,132.345,42.5,0,0,0,0,TRGEM-ITCVV,0,ITCVV,ITCVV,Y,Y,Y,42.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,21-04-17,4,R1,In Port,At Berth,LADEN,177,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4156,0,0,0,0,0,0,TRGEM-ITCVV,0,ITCVV,ITCVV,Y,Y,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,21-04-17,4,R1,In Port,At Port,LADEN,177,0,0,0.7,0,0,0,0,0.5,0,0,0.2,0,0,0,0,0.3,0,1580,4156,5.3398,1.2,0,0,0.5,0,TRGEM-ITCVV,0,ITCVV,ITCVV,Y,Y,Y,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,22-04-17,4,R1,In Port,Departure Berth,LADEN,178,0,0,0,0,0,0,0,0,0,0,3.2,0,0,0,0,2.2,0,0,1299,17.3124,0,0,0,5.4,0,ITCVV-ESVLC,0,ITCVV,ESVLC,Y,Y,Y,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,22-04-17,4,R1,In Port,COSP,LADEN,178,1.1,0,0.3,0,0,0,0,0,0,0,0.3,0,0.2,0,0,0,0,1415,1299,2.5188,0.5,0,0,0.3,0,ITCVV-ESVLC,0,ITCVV,ESVLC,Y,Y,Y,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,22-04-17,4,R1,At Sea,Noon at sea,LADEN,178,6.5,91,11.3,0,0,0,0,1.3,0,0,0,0,0,0,0,0.7,0,9002,1299,41.4806,12.6,0,0,0.7,0,ITCVV-ESVLC,0,ITCVV,ESVLC,Y,Y,Y,13.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,23-04-17,4,R1,At Sea,Noon at sea,LADEN,178,24,385,27.1,0,0,0,0,4,0,0,0,0,0,0,0,1.1,0,5850,1299,100.372,31.1,0,0,1.1,0,ITCVV-ESVLC,0,ITCVV,ESVLC,Y,Y,Y,32.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,24-04-17,4,R1,At Sea,EOSP,LADEN,178,16.5,166,9,0,0,0,0,2.9,0,0,0,0,0,0,0,1.4,0,2825,1299,41.545,11.9,0,0,1.4,0,ESVLC-ESVLC,0,ESVLC,ESVLC,Y,Y,Y,13.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,24-04-17,4,R1,In Port,At Berth,LADEN,178,2.4,0,0.8,0,0,0,0,0.3,0,0,0.1,0,0,0,0,0.2,0,1730,1299,4.3872,1.1,0,0,0.3,0,ESVLC-ESVLC,0,ESVLC,ESVLC,Y,Y,Y,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,25-04-17,4,R1,In Port,At Port,LADEN,178,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5,0,0,1299,4.809,0,0,0,1.5,0,ESVLC-ESVLC,0,ESVLC,ESVLC,Y,Y,Y,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,26-04-17,4,R1,In Port,At Port,LADEN,178,0,0,0,0,0,0,0,0,0,0,4.3,0,0,0,0,2.8,0,0,1299,22.7626,0,0,0,7.1,0,ESVLC-ESVLC,0,ESVLC,ESVLC,Y,Y,Y,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,27-04-17,4,R1,In Port,At Port,LADEN,178,0,0,0,0,0,0,0,0,0,0,4.1,0,0,0,0,3,0,0,1299,22.7626,0,0,0,7.1,0,ESVLC-ESVLC,0,ESVLC,ESVLC,Y,Y,Y,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,27-04-17,4,R1,In Port,Departure Berth,LADEN,179,0,0,0,0,0,0,0,0,0,0,2.3,0,0,0,0,1.3,0,0,3588,11.5416,0,0,0,3.6,0,ESVLC-NLRTM,0,ESVLC,NLRTM,Y,N,Y,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,27-04-17,4,R1,In Port,COSP,LADEN,179,1,0,0.4,0,0,0,0,0.2,0,0,0.1,0,0,0,0,0.1,0,2075,3588,2.5096,0.6,0,0,0.2,0,ESVLC-NLRTM,0,ESVLC,NLRTM,Y,N,Y,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,28-04-17,4,R1,At Sea,Noon at sea,LADEN,179,12.2,207,26.7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,11335,3588,89.3718,28.7,0,0,0,0,ESVLC-NLRTM,0,ESVLC,NLRTM,Y,N,Y,28.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,29-04-17,4,R1,At Sea,Noon at sea,LADEN,179,24,413,57.7,0,0,0,0,4.1,0,0,0,0,0,0,0,0,0,12450,3588,192.4452,61.8,0,0,0,0,ESVLC-NLRTM,0,ESVLC,NLRTM,Y,N,Y,61.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,30-04-17,4,R1,At Sea,Noon at sea,LADEN,179,24,432,62.9,0,0,0,0,3.9,0,0,0,0,0,0,0,0,0,13572,3588,208.0152,66.8,0,0,0,0,ESVLC-NLRTM,0,ESVLC,NLRTM,Y,N,Y,66.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,01-05-17,4,R1,At Sea,Noon at sea,LADEN,179,24,389,12.5,0,0,29.7,0,0.9,0,0,3.2,0,0,0,0,0,0,9105,3588,147.205,13.4,0,0,32.9,0,ESVLC-NLRTM,0,ESVLC,NLRTM,Y,N,Y,46.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,01-05-17,4,R1,At Sea,EOSP,LADEN,179,20,261,0,0,0,20.8,0,0,0,0,3.3,0,0,0,0,0.5,0,5385,3588,78.8676,0,0,0,24.6,0,ESVLC-NLRTM,0,NLRTM,NLRTM,N,N,Y,24.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,02-05-17,4,R1,In Port,At Berth,LADEN,179,6.4,0,0,0,0,5.8,0,0,0,0,1.4,0,0,0,0,0.5,0,4200,3588,24.6862,0,0,0,7.7,0,ESVLC-NLRTM,0,NLRTM,NLRTM,N,N,Y,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,03-05-17,4,R1,In Port,At Port,LADEN,179,0,0,0,0,0,0,0,0,0,0,4.6,0,0,0,0,2.6,0,0,3588,23.0832,0,0,0,7.2,0,ESVLC-NLRTM,0,NLRTM,NLRTM,N,N,Y,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,04-05-17,4,R1,In Port,At Port,LADEN,179,0,0,0,0,0,0,0,0,0,0,4.4,0,0,0,0,3,0,0,3588,23.7244,0,0,0,7.4,0,ESVLC-NLRTM,0,NLRTM,NLRTM,N,N,Y,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,04-05-17,4,R1,In Port,At Port,LADEN,179,0,0,0,0,0,0,0,0,0,0,2.4,0,0,0,0,1.5,0,0,3588,12.5034,0,0,0,3.9,0,ESVLC-NLRTM,0,BEANR,NLRTM,Y,N,Y,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,05-05-17,4,R1,In Port,At Port,LADEN,179,0,0,0,0,0,0,0,0,0,0,4.5,0,0,0,0,3,0,0,3588,24.045,0,0,0,7.5,0,ESVLC-NLRTM,0,NLRTM,NLRTM,N,N,Y,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,05-05-17,4,R1,At Sea,EOSP,LADEN,179,0,41,0,0,0,3.3,0,0,0,0,1,0,0,0,0,0.1,0,4750,3588,14.1064,0,0,0,4.4,0,ESVLC-NLRTM,0,BEANR,NLRTM,Y,N,Y,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,05-05-17,4,R1,In Port,At Berth,LADEN,179,5.6,0,0,0,0,0.3,0,0,0,0,0.3,0,0,0,0,0.2,0,1300,3588,2.5648,0,0,0,0.8,0,ESVLC-NLRTM,0,BEANR,NLRTM,Y,N,Y,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,05-05-17,4,R1,In Port,Departure Berth,LADEN,180,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0.8,0,0,3440,7.3738,0,0,0,2.3,0,NLRTM-BEANR,0,NLRTM,BEANR,N,Y,Y,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,05-05-17,4,R1,In Port,COSP,LADEN,180,0,0,0,0,0,0.3,0,0,0,0,0.3,0,0,0,0,0.1,0,2000,3440,2.2442,0,0,0,0.7,0,NLRTM-BEANR,0,NLRTM,BEANR,N,Y,Y,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,05-05-17,4,R1,In Port,REFL,BALLAST,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NLRTM-BEANR,0,,BEANR,N,Y,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,06-05-17,4,R1,In Port,Departure Berth,LADEN,181,0,0,0,0,0,0,0,0,0,0,1.089,0,0,0,0,0.9,0,0,4234,6.376734,0,0,0,1.989,0,BEANR-GBLIV,0,BEANR,GBLIV,Y,Y,Y,1.989,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,06-05-17,4,R1,In Port,COSP,LADEN,181,8,0,0,0,0,8.3,0,0,0,0,1.8,0,0,0,0,0.3,0,5375,4234,33.3424,0,0,0,10.4,0,BEANR-GBLIV,0,BEANR,GBLIV,Y,Y,Y,10.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,06-05-17,4,R1,In Port,REFL,BALLAST,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BEANR-GBLIV,0,,GBLIV,N,Y,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,07-05-17,4,R1,At Sea,Noon at sea,LADEN,181,9,143,0,0,0,12.7,0,0,0,0,2.2,0,0,0,0,0,0,7300,4234,47.7694,0,0,0,14.9,0,BEANR-GBLIV,0,BEANR,GBLIV,Y,Y,Y,14.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,08-05-17,4,R1,At Sea,Noon at sea,LADEN,181,25,385,22.489,0,0,22.4,0,1.8,0,0,2.3,0,0,0,0,0,0,9300,4234,154.824146,24.289,0,0,24.7,0,BEANR-GBLIV,0,BEANR,GBLIV,Y,Y,Y,48.989,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,08-05-17,4,R1,At Sea,EOSP,LADEN,181,6,81,10.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8980,4234,35.4996,11.4,0,0,0,0,BEANR-GBLIV,0,GBLIV,GBLIV,Y,Y,Y,11.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,08-05-17,4,R1,In Port,At Berth,LADEN,181,5.3,0,3.7,0,0,0,0,0.9,0,0,0.2,0,0,0,0,0.6,0,3616,4234,16.8892,4.6,0,0,0.8,0,BEANR-GBLIV,0,GBLIV,GBLIV,Y,Y,Y,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,09-05-17,4,R1,In Port,At Port,LADEN,181,0,0,0,0,0,0,0,0,0,0,2.8,0,0,0,0,0.8,0,0,4234,11.5416,0,0,0,3.6,0,BEANR-GBLIV,0,GBLIV,GBLIV,Y,Y,Y,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,09-05-17,4,R1,In Port,Departure Berth,LADEN,182,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0.8,0,0,2836,6.412,0,0,0,2,0,GBLIV-PTSET,0,GBLIV,PTSET,Y,Y,Y,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,09-05-17,4,R1,In Port,COSP,LADEN,182,4,0,1.7,0,0,0,0,0.7,0,0,0.2,0,0,0,0,0.4,0,2200,2836,9.3972,2.4,0,0,0.6,0,GBLIV-PTSET,0,GBLIV,PTSET,Y,Y,Y,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,10-05-17,4,R1,At Sea,Noon at sea,LADEN,182,13.4,242,28.1,0,0,0,0,2.3,0,0,0,0,0,0,0,0,0,9860,2836,94.6656,30.4,0,0,0,0,GBLIV-PTSET,0,GBLIV,PTSET,Y,Y,Y,30.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,11-05-17,4,R1,At Sea,Noon at sea,LADEN,182,24,404,48.7,0,0,0,0,3.9,0,0,0,0,0,0,0,0,0,10510,2836,163.7964,52.6,0,0,0,0,GBLIV-PTSET,0,GBLIV,PTSET,Y,Y,Y,52.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,11-05-17,4,R1,At Sea,EOSP,LADEN,182,23.9,392,48.4,0,0,0,0,3.9,0,0,0,0,0,0,0,0,0,10453,2836,162.8622,52.3,0,0,0,0,GBLIV-PTSET,0,PTSET,PTSET,Y,Y,Y,52.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,12-05-17,4,R1,In Port,Noon at Anchor,LADEN,182,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2836,0,0,0,0,0,0,GBLIV-PTSET,0,PTSET,PTSET,Y,Y,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,13-05-17,4,R1,In Port,Noon at Anchor,LADEN,182,23.5,0,4.4,0,0,0,0,3.9,0,0,0,0,0,0,0,2.8,0,2850,2836,34.823,8.3,0,0,2.8,0,GBLIV-PTSET,0,PTSET,PTSET,Y,Y,Y,11.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,13-05-17,4,R1,In Port,At Berth,LADEN,182,3.1,0,1.1,0,0,0,0,1.3,0,0,0.1,0,0,0,0,0.9,0,1900,2836,10.6796,2.4,0,0,1,0,GBLIV-PTSET,0,PTSET,PTSET,Y,Y,Y,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,13-05-17,4,R1,In Port,Departure Berth,LADEN,183,0,0,0,0,0,0,0,0,0,0,1.1,0,0,0,0,0.7,0,0,1964,5.7708,0,0,0,1.8,0,PTSET-ESVLC,0,PTSET,ESVLC,Y,Y,Y,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,13-05-17,4,R1,In Port,COSP,LADEN,183,1.3,0,0.6,0,0,0,0,0.2,0,0,0.1,0,0,0,0,0.1,0,2220,1964,3.1324,0.8,0,0,0.2,0,PTSET-ESVLC,0,PTSET,ESVLC,Y,Y,Y,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,14-05-17,4,R1,At Sea,Noon at sea,LADEN,183,9.3,157,16.5,0,0,0,0,1.4,0,0,0,0,0,0,0,0,0,8810,1964,55.7406,17.9,0,0,0,0,PTSET-ESVLC,0,PTSET,ESVLC,Y,Y,Y,17.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,15-05-17,4,R1,At Sea,Noon at sea,LADEN,183,23,353,29.2,0,0,0,0,3.4,0,0,0,0,0,0,0,0,0,6575,1964,101.5164,32.6,0,0,0,0,PTSET-ESVLC,0,PTSET,ESVLC,Y,Y,Y,32.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,15-05-17,4,R1,At Sea,EOSP,LADEN,183,13,198,17.2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6852,1964,59.7888,19.2,0,0,0,0,PTSET-ESVLC,0,ESVLC,ESVLC,Y,Y,Y,19.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,15-05-17,4,R1,In Port,Noon at Anchor,LADEN,183,0.5,0,0.3,0,0,0,0,0.1,0,0,0,0,0,0,0,0.1,0,2220,1964,1.5662,0.4,0,0,0.1,0,PTSET-ESVLC,0,PTSET,ESVLC,Y,Y,Y,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,16-05-17,4,R1,In Port,At Berth,LADEN,183,3.2,0,0.5,0,0,0,0,1.5,0,0,0.2,0,0,0,0,0.8,0,1500,1964,9.434,2,0,0,1,0,PTSET-ESVLC,0,ESVLC,ESVLC,Y,Y,Y,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,16-05-17,4,R1,In Port,Departure Berth,LADEN,184,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1.2,0,0,2105,10.2592,0,0,0,3.2,0,ESVLC-FRFOS,0,ESVLC,FRFOS,Y,Y,Y,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,16-05-17,4,R1,In Port,COSP,LADEN,184,1.1,0,0.5,0,0,0,0,0.1,0,0,0.1,0,0,0,0,0,0,2353,2105,2.189,0.6,0,0,0.1,0,ESVLC-FRFOS,0,ESVLC,FRFOS,Y,Y,Y,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,17-05-17,4,R1,At Sea,Noon at sea,LADEN,184,12.8,223,23.3,0,0,0,0,2.2,0,0,0,0,0,0,0,0,0,9427,2105,79.407,25.5,0,0,0,0,ESVLC-FRFOS,0,ESVLC,FRFOS,Y,Y,Y,25.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,17-05-17,4,R1,At Sea,EOSP,LADEN,184,14,248,30.4,0,0,0,0,2.3,0,0,0,0,0,0,0,0,0,11245,2105,101.8278,32.7,0,0,0,0,ESVLC-FRFOS,0,FRFOS,FRFOS,Y,Y,Y,32.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,17-05-17,4,R1,In Port,At Berth,LADEN,184,4.2,0,1,0,0,0,0,0.6,0,0,0.1,0,0,0,0,0.2,0,1235,2105,5.9442,1.6,0,0,0.3,0,ESVLC-FRFOS,0,FRFOS,FRFOS,Y,Y,Y,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,17-05-17,4,R1,In Port,At Port,LADEN,184,0,0,0,0,0,0,0,0,0,0,1.1,0,0,0,0,0.6,0,0,2105,5.4502,0,0,0,1.7,0,ESVLC-FRFOS,0,FRFOS,FRFOS,Y,Y,Y,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,18-05-17,4,R1,In Port,Departure Berth,LADEN,185,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,2481,0.3206,0,0,0,0.1,0,FRFOS-TRGEM,0,FRFOS,TRGEM,Y,N,Y,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCTC,18-05-17,4,R1,In Port,COSP,LADEN,185,2.1,0,2.2,0,0,0,0,0.4,0,0,0.1,0,0,0,0,0,0,5425,2481,8.417,2.6,0,0,0.1,0,FRFOS-TRGEM,0,FRFOS,TRGEM,Y,N,Y,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
