Corrected Date,Fleet,Vessel Name,Status,Report Type,VoyCondition,VoyageNo,Departure Date,Arrival Date,Berthing Date,CharterPartySpeed,CharterPartyCons,COSP Date,COSP Time,EOSP Date,EOSP Time,ETA,ETB,ETD,Date Berthed,Date Anchored,TOTAL STEAMING TIME,MILES BY GPS,Distance to Go,STW,SOG,Stoppages,DepPort,ArrivalPort,DRAFT FWD,DRAFT AFT,DRAFT,Displacement,WindForce,WindSpeed(kn),WindDirection,SEA STATE,Lattitude,Longitude,FUEL M E HS,FUEL M E LS,FUEL M E MGO HS,FUEL M E MDO,FUEL AUX HS,FUEL AUX LS,FUEL AUX MGO HS,FUEL AUX MDO,FUEL BOILER HS,FUEL BOILER LS,FUEL BOILER MGO HS,FUEL BOILER MDO,CONS MECC,CONS MECYL LOWBN,MECYLLube HighBN,CONS AECC,CONS_HYD,GeneratedFreshWater,ConsumedFreshWater,RPM,EngineDistance,SLIP,POWER kW,METhermalLoad(%),MELoadIndicator,METCNo1RPM,METCNo2RPM,MESCAVPressure(BAR),SCAVTEMP,ExhTempMin,ExhTempMax,LubeOilPressure(BAR),SW TEMP,EngRoomTemp,AUX1Load,AUX2Load,AUX3Load,AUX4Load,TotalAUXLoad,STEAMING.TIME.AUX.1,STEAMING.TIME.AUX.2,STEAMING.TIME.AUX.3,STEAMING.TIME.AUX.4,CARGO TOTAL,TOTAL Cargo Loaded, TOTAL Cargo Discharged,TOTAL CO2,FUEL HS,FUEL LS,FUEL MGO HS,FUEL MDO,Depart_Arrival,FO per 24Hrs,SFOC,SCOC,FUEL MGO LS,lat,long
25-05-17,4,A1,At Sea,Noon at sea,LADEN,32,11-May-17,02-Jun-17,02-Jun-17,13,22,11-May-17,2000 LT,-,-,02-JUN/PM,02-Jun-17,06-Jun-17,-,-,23,300,2372,12.87,13.04,NO,US MSY,IL HFA,8.06,9.2,8.63,39948,6,22,0,4,35-52.1N,012-10.5W,18.34,0,0,0,2.05,0,0,0,0,0,0,0,0,0,152,0,0,16.3,15.3,88.7,320.6,6.43,4351,79,95,16994,0,1.8,43,380,400,2.9,26,36,264,464,439,0,1167,1,16,8,0,29606.482,0,0,63.68306,20.39,0,0,0,US MSY-IL HFA,19.1373913,183.2662157,1.367002088,0,35.86833333,-11.825
26-05-17,4,A1,At Sea,EOSP,LADEN,32,11-May-17,02-Jun-17,02-Jun-17,13,22,11-May-17,2000 LT,26-May-17,1200 LT,02-JUN/PM,02-Jun-17,06-Jun-17,-,-,23,297,2075,12.79,12.91,NO,US MSY,IL HFA,8.9,9.4,9.15,40527,5,19,180,4,35-53.8N,006-05.2W,18.43,0,0,0,2.19,0,0,0,0,0,0,0,0,0,154,0,0,2.16,8.16,88.6,320,7.19,4336,78,92,16972,0,1.8,46,380,400,3,25,36,225,420,431,0,1076,1,7,20,0,29606.482,0,0,64.41216,20.62,0,0,0,US MSY-IL HFA,19.23130435,184.8026632,1.389780202,0,35.89666667,-5.913333333
27-05-17,4,A1,In Port,COSP,LADEN,32,27-May-17,03-Jun-17,-,13,22,27-May-17,0630 LT,-,-,03-JUN/AM,03-Jun-17,06-Jul-17,-,-,0,0,0,0,0,NO,GIGIB,IL HFA,7.9,9.75,8.83,40713,4,12,45,4,36-02.4N,005-18.5W,3.5,0,0,0,1.93,0,0,0,0.65,0,0,0,0,0,32,80,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,25,35,217,323,0,0,540,2,9.9,0,0,29606.482,0,0,19.17048,6.08,0,0,0,GIGIB-IL HFA,0,0,0,0,36.04,-4.691666667
27-05-17,4,A1,At Sea,Noon at sea,LADEN,32,27-May-17,03-Jun-17,-,13,22,27-May-17,0630 LT,-,-,03-JUN/AM,03-Jun-17,06-Jul-17,-,-,5.5,76,1957,12.81,13.82,NO,GIGIB,IL HFA,7.9,9.75,8.83,40713,5,17,80,4,36-02.8N,003-47.6W,4.46,0,0,0,0.52,0,0,0,0,0,0,0,0,0,0,37,40,0,1,88.8,76.7,0.91,4366,80,94,17308,0,1.8,48,395,405,3,25,38,431,0,0,0,431,5.5,0,0,0,29606.482,0,0,15.55556,4.98,0,0,0,GIGIB-IL HFA,19.46181818,185.7327281,0,0,36.04666667,-2.206666667
28-05-17,4,A1,At Sea,Noon at sea,LADEN,32,27-May-17,03-Jun-17,-,13,22,27-May-17,0630 LT,-,-,03-JUN/AM,03-Jun-17,06-Jul-17,-,-,24,297,1660,12.06,12.38,NO,GIGIB,IL HFA,7.9,9.75,8.83,40713,6,19,65,5,36-59.7N,002-13.9E,19.82,0,0,0,2.14,0,0,0,0,0,0,0,0,0,165,0,0,0,5,88.5,333.9,11.1,4321,82,96,17120,0,1.9,47,400,410,3,25,38,441,448,0,0,889,14,10,0,0,29606.482,0,0,68.58032,21.96,0,0,0,GIGIB-IL HFA,19.82,191.1208825,1.431960194,0,36.995,2.231666667
29-05-17,4,A1,At Sea,Noon at sea,LADEN,32,27-May-17,03-Jun-17,-,13,22,27-May-17,0630 LT,-,-,03-JUN/AM,03-Jun-17,06-Jul-17,-,-,24,291,1369,11.93,12.13,NO,GIGIB,IL HFA,7.9,9.75,8.83,40713,7,30,90,5,37-19.3N,008-13.2E,19.78,0,0,0,2.16,0,0,0,0,0,0,0,0,0,167,80,0,0,13,88.2,332.6,12.51,4278,82,98,17128,0,1.9,45,395,415,3,25,36,418,436,0,0,854,5,20,0,0,29606.482,0,0,68.51988,21.94,0,0,0,GIGIB-IL HFA,19.78,192.6523297,1.463884993,0,37.32166667,8.22
30-05-17,4,A1,At Sea,Noon at sea,LADEN,32,27-May-17,03-Jun-17,-,13,22,27-May-17,0630 LT,-,-,03-JUN/AM,03-Jun-17,06-Jul-17,-,-,24,302,1067,12.39,12.58,NO,GIGIB,IL HFA,7.9,9.75,8.83,40713,5,20,90,4,36-19.2N,014-09.3E,19.68,0,0,0,2.22,0,0,0,0,0,0,0,0,0,159,60,0,16.28,2.28,88.5,329.7,8.4,4162,57,80,14192,0,1.1,40,390,405,3,25,37,236,0,222,0,458,11,0,22,0,29607.482,0,0,68.40084,21.9,0,0,0,GIGIB-IL HFA,19.68,197.0206631,1.432604517,0,36.32,14.155
31-05-17,4,A1,At Sea,Noon at sea,LADEN,32,27-May-17,03-Jun-17,-,13,22,27-May-17,0630 LT,-,-,03-JUN/AM,03-Jun-17,06-Jul-17,-,-,24,258,828,10.83,10.75,NO,GIGIB,IL HFA,7.9,9.75,8.83,40713,5,20,100,5,35-18.1N,018-49.3E,15.78,0,0,0,2.28,0,0,0,0,0,0,0,0,0,132,0,0,12.19,2.19,77.8,293.4,12.1,4307,76,96,16531,0,1.7,50,390,420,2.9,25,38,434,442,415,0,1291,21,1,13,0,29608.482,0,0,56.4486,18.06,0,0,0,GIGIB-IL HFA,15.78,152.658463,1.14929185,0,35.30166667,18.82166667
01-06-17,4,A1,At Sea,Noon at sea,LADEN,32,27-May-17,03-Jun-17,-,13,22,27-May-17,0630 LT,-,-,03-JUN/AM,03-Jun-17,06-Jun-17,-,-,23,303,525,12.6,13.17,NO,GIGIB,ILASH,7.9,9.75,8.83,40713,4,15,280,4,34-13.9N,024-37.5E,18.28,0,0,0,2.05,0,0,0,0,0,0,0,0,0,147,0,0,4.13,3.13,86.7,313.4,3.3,4063,72,93,16054,0,1.6,45,385,410,3,25,38,0,0,466,0,466,0,0,23,0,29606.482,0,0,63.49622,20.33,0,0,0,GIGIB-IL ASH,19.07478261,195.6147203,1.415745487,0,34.23166667,24.625
02-06-17,4,A1,At Sea,Noon at sea,LADEN,32,27-May-17,03-Jun-17,-,13,22,27-May-17,0630 LT,-,-,03-JUN/AM,03-Jun-17,06-Jun-17,-,-,24,310,215,12.65,12.92,NO,GIGIB,IL ASH,7.87,9.7,8.79,40583,4,14,300,4,33-08.5N,030-40.2E,19.02,0,0,0,2.12,0,0,0,0,0,0,0,0,0,151,0,0,0,8,86.2,325.1,4.64,3993,73,92,16229,0,1.6,46,390,410,2.9,25,37,227,0,210,0,437,4,0,24,0,29606.482,0,0,66.025,21.14,0,0,0,GIGIB-IL ASH,19.02,198.4723266,1.418106687,0,33.14166667,30.67
03-06-17,4,A1,At Sea,EOSP,LADEN,32,27-May-17,03-Jun-17,05-Jun-17,13,22,27-May-17,0630 LT,03-Jun-17,0412 LT,03-JUN/AM,03-Jun-17,06-Jun-17,-,03-Jun-17,16.2,204.6,10.4,12.3,12.63,NO,GIGIB,IL ASH,7.87,9.7,8.79,40583,4,15,135,4,31-54.0 N,034-26.0E,12.37,0,0,0,1.41,0,0,0,0,0,0,0,0,0,99,0,0,2.94,5.94,86.1,219.2,6.66,3979,72,90,16126,0,1.6,46,380,405,2.9,25,38,0,0,449,0,449,0,0,16.2,0,29606.482,0,0,43.04064,13.78,0,0,0,GIGIB-IL ASH,18.32592593,191.9025501,1.382256848,0,31.9,34.43333333
03-06-17,4,A1,In Port,Noon at Anchor,LADEN,32,27-May-17,03-Jun-17,05-Jun-17,13,22,27-May-17,0630 LT,03-Jun-17,0412 LT,03-JUN/AM,03-Jun-17,06-Jun-17,-,03-Jun-17,0,0,0,0,0,NO,GIGIB,IL ASH,7.87,9.7,8.79,40583,4,12,270,4,31-48.5N,034-34.2E,0.21,0,0,0,0.27,0,0.48,0,0.11,0,0.23,0,0,0,4,60,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26,34,256,0,443,0,699,3,1,4.8,0,29606.482,0,0,4.14848,0.59,0,0.71,0,GIGIB-IL ASH,0,0,0,0,31.80833333,34.57
04-06-17,4,A1,In Port,Noon at Anchor,LADEN,32,27-May-17,03-Jun-17,05-Jun-17,13,22,27-May-17,0630 LT,03-Jun-17,0412 LT,03-JUN/AM,03-Jun-17,06-Jun-17,-,03-Jun-17,0,0,0,0,0,NO,GIGIB,IL ASH,7.87,9.7,8.79,40583,3,10,335,3,31-48.4N,034-34.2E,0,0,0,0,2.06,0,0.28,0,1.12,0,0.16,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,25,29,0,256,369,0,625,0,1,24,0,29606.482,0,0,11.60572,3.18,0,0.44,0,GIGIB-IL ASH,0,0,0,0,31.80666667,34.57
05-06-17,4,A1,In Port,Noon at Anchor,LADEN,32,27-May-17,03-Jun-17,05-Jun-17,13,22,27-May-17,0630 LT,03-Jun-17,0412 LT,03-JUN/AM,03-Jun-17,06-Jun-17,-,03-Jun-17,0,0,0,0,0,NO,GIGIB,IL ASH,7.87,9.7,8.79,40583,3,9,270,2,31-48.4N,034-34.2E,0,0,0,0,2.18,0,0,0,1.06,0,0,0,0,0,0,30,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,26,31,0,0,383,0,383,0,0,24,0,29606.482,0,0,10.38744,3.24,0,0,0,GIGIB-IL ASH,0,0,0,0,31.80666667,34.57
06-06-17,4,A1,In Port,Noon at Anchor,LADEN,32,27-May-17,03-Jun-17,05-Jun-17,13,22,27-May-17,0630 LT,03-Jun-17,0412 LT,03-JUN/AM,03-Jun-17,06-Jun-17,-,03-Jun-17,0,0,0,0,0,NO,GIGIB,IL ASH,7.87,9.7,8.79,40583,3,10,315,2,31-48.4N,034-34.2E,0,0,0,0,2.16,0,0,0,1.05,0,0,0,0,0,0,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26,32,353,0,339,0,692,4,0,21,0,29606.482,0,0,10.29126,3.21,0,0,0,GIGIB-IL ASH,0,0,0,0,31.80666667,34.57
07-06-17,4,A1,In Port,Noon at Anchor,LADEN,32,27-May-17,03-Jun-17,05-Jun-17,13,22,27-May-17,0630 LT,03-Jun-17,0412 LT,03-JUN/AM,08-Jun-17,06-Jun-17,-,03-Jun-17,0,0,0,0,0,NO,GIGIB,IL ASH,7.87,9.7,8.79,40583,4,11,335,3,31-48.4N,034-34.2E,0,0,0,0,2.17,0,0,0,1.05,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,26,32,387,0,366,0,753,11,0,13,0,29606.482,0,0,10.32332,3.22,0,0,0,GIGIB-IL ASH,0,0,0,0,31.80666667,34.57
08-06-17,4,A1,In Port,At Berth,LADEN,32,27-May-17,03-Jun-17,05-Jun-17,13,22,27-May-17,0630 LT,03-Jun-17,0412 LT,03-JUN/AM,08-Jun-17,06-Jun-17,08-Jun-16,03-Jun-17,0,0,0,0,0,NO,GIGIB,IL ASH,7.17,9.29,8.23,38353,4,11,315,2,31-49.7N,034-38.5E,0.27,0,0,0,2.32,0,0,0,1.01,0,0,0,0,0,4,60,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,26,33,372,0,395,0,767,13,0,15,0,27376.482,0,20515.062,11.51676,3.6,0,0,0,GIGIB-IL ASH,0,0,0,0,31.82833333,34.64166667
09-06-17,4,A1,In Port,At Berth,LADEN,32,27-May-17,03-Jun-17,05-Jun-17,13,22,27-May-17,0630 LT,03-Jun-17,0412 LT,03-JUN/AM,08-Jun-17,06-Jun-17,08-Jun-16,03-Jun-17,0,0,0,0,0,NO,GIGIB,IL ASH,7.96,8.98,8.47,38456,3,9,315,2,31-49.7N,034-38.5E,0,0,0,0,2.19,0,0,0,0.98,0,0,0,0,0,0,30,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,26,34,374,0,0,0,374,24,0,0,0,23455.85,0,4063.483,10.16302,3.17,0,0,0,GIGIB-IL ASH,0,0,0,0,31.82833333,34.64166667
10-06-17,4,A1,In Port,At Berth,LADEN,32,27-May-17,03-Jun-17,05-Jun-17,13,22,27-May-17,0630 LT,03-Jun-17,0412 LT,03-JUN/AM,08-Jun-17,06-Jun-17,08-Jun-16,03-Jun-17,0,0,0,0,0,NO,GIGIB,IL ASH,8.03,8.97,8.5,38456,4,12,270,2,31-49.7N,034-38.5E,0,0,0,0,2.06,0,0,0,0.96,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,26,31,347,0,0,0,347,24,0,0,0,23312.75,0,4206.583,9.68212,3.02,0,0,0,GIGIB-IL ASH,0,0,0,0,31.82833333,34.64166667
11-06-17,4,A1,In Port,At Berth,LADEN,32,27-May-17,03-Jun-17,05-Jun-17,13,22,27-May-17,0630 LT,03-Jun-17,0412 LT,03-JUN/AM,08-Jun-17,06-Jun-17,08-Jun-16,03-Jun-17,0,0,0,0,0,NO,GIGIB,IL ASH,7.71,8.82,8.27,37581.43,3,9,270,2,31-49.7N,034-38.5E,0,0,0,0,2.21,0,0,0,1.04,0,0,0,0,0,0,50,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,26,32,349,0,0,0,349,24,0,0,0,22206.78,0,1105.97,10.4195,3.25,0,0,0,GIGIB-IL ASH,0,0,0,0,31.82833333,34.64166667
12-06-17,4,A1,In Port,At Berth,LADEN,32,27-May-17,03-Jun-17,05-Jun-17,13,22,27-May-17,0630 LT,03-Jun-17,0412 LT,03-JUN/AM,08-Jun-17,06-Jun-17,08-Jun-16,03-Jun-17,0,0,0,0,0,NO,GIGIB,IL ASH,7.71,8.82,8.27,36042.08,3,2,270,2,31-49.7N,034-38.5E,0,0,0,0,2.2,0,0,0,0.98,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,26,31,379,0,0,0,379,3,0,21,0,16965.13,0,5241.65,10.19508,3.18,0,0,0,GIGIB-IL ASH,0,0,0,0,31.82833333,34.64166667
13-06-17,4,A1,In Port,At Berth,LADEN,32,27-May-17,03-Jun-17,05-Jun-17,13,22,27-May-17,0630 LT,03-Jun-17,0412 LT,03-JUN/AM,08-Jun-17,06-Jun-17,08-Jun-16,03-Jun-17,0,0,0,0,0,NO,GIGIB,IL ASH,6.04,7.43,6.74,29505.0737,3,2,280,2,31-49.7N,034-38.5E,0,0,0,0,2.22,0,0,0,1.02,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,26,32,380,0,382,0,762,9,0,17,0,10225.9,0,19380.58,10.38744,3.24,0,0,0,GIGIB-IL ASH,0,0,0,0,31.82833333,34.64166667
14-06-17,4,A1,In Port,At Berth,LADEN,32,27-May-17,03-Jun-17,05-Jun-17,13,22,27-May-17,0630 LT,03-Jun-17,0412 LT,03-JUN/AM,08-Jun-17,06-Jun-17,08-Jun-16,03-Jun-17,0,0,0,0,0,NO,GIGIB,IL ASH,5.07,6.01,5.54,23786.5016,3,2,320,2,31-49.7N,034-38.5E,0,0,0,0,2.21,0,0,0,1.01,0,0,0,0,0,0,0,0,0,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,26,31,378,0,380,0,758,22,0,3,0,4516.332,0,25090.15,10.32332,3.22,0,0,0,GIGIB-IL ASH,0,0,0,0,31.82833333,34.64166667
15-06-17,4,A1,In Port,At Berth,LADEN,32,27-May-17,03-Jun-17,05-Jun-17,13,22,27-May-17,0630 LT,03-Jun-17,0412 LT,03-JUN/AM,08-Jun-17,06-Jun-17,08-Jun-16,03-Jun-17,0,0,0,0,0,NO,GIGIB,IL ASH,4.5,6.48,5.49,23642.1504,3,2,270,2,31-49.7N,034-38.5E,0,0,0,0,2.45,0,0,0,0.98,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,26,31,220,0,228,0,448,2.1,0,2.1,0,0,0,29606.482,10.99658,3.43,0,0,0,GIGIB-IL ASH,0,0,0,0,31.82833333,34.64166667
16-06-17,4,A1,In Port,Noon at Drifting,BALLAST,32,15-Jun-17,17-Jun-17,17-Jun-17,13,22,,,,,17-JUN/PM,17-Jun-17,22-Jun-17,,,0,0,0,0,0,NO,IL ASH,IL ASH,4.5,6.48,5.49,23642.1504,4,13,270,2,32-05.8N,034-18.4E,1.93,0,0,0,2.04,0,0,0,1.03,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,26,30,220,0,228,0,448,16,0,24,0,0,0,29606.482,15.85244,5,0,0,0,IL ASH-IL ASH,0,0,0,0,32.09666667,34.30666667
17-06-17,4,A1,In Port,Noon at Drifting,BALLAST,32,15-Jun-17,17-Jun-17,17-Jun-17,13,22,,,,,17-JUN/PM,17-Jun-17,22-Jun-17,,,0,0,0,0,0,NO,IL ASH,IL ASH,4.5,6.48,5.49,23642.1504,3,10,230,2,32-10.0N,034-19.5E,0.8,0,0,0,2.35,0,0,0,1.14,0,0,0,0,0,0,0,0,0,12.7,0,0,0,0,0,0,0,0,0,0,0,0,0,26,31,320,0,342,0,662,21,0,6,0,0,0,29606.482,13.68014,4.29,0,0,0,IL ASH-IL ASH,0,0,0,0,32.16666667,34.325
18-06-17,4,A1,In Port,Noon at Anchor,BALLAST,32,15-Jun-17,17-Jun-17,17-Jun-17,13,22,,,,,17-JUN/PM,17-Jun-17,22-Jun-17,,,0,0,0,0,0,NO,IL ASH,IL ASH,4.5,6.48,5.49,23642.1504,3,11,280,2,31-50.8N,034-36.6E,1.28,0,0,0,2.4,0,0,0,0.95,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,26,31,320,0,342,0,662,21,0,6,0,0,0,29606.482,14.72602,4.63,0,0,0,IL ASH-IL ASH,0,0,0,0,31.84666667,34.61
19-06-17,4,A1,In Port,Noon at Anchor,BALLAST,32,15-Jun-17,17-Jun-17,20-Jun-17,13,22,,,,,17-JUN/PM,20-Jun-17,22-Jun-17,,,0,0,0,0,0,NO,IL ASH,IL ASH,4.77,6.27,5.52,23642.1504,3,11,280,2,31-51N,034-36E,0,0,0,0,2.22,0,0,0,1.02,0,0,0,0,0,0,50,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,26,33,318,0,352,0,670,23,0,2,0,0,0,29606.482,10.38744,3.24,0,0,0,IL ASH-IL ASH,0,0,0,0,31.85,34.6
20-06-17,4,A1,In Port,Noon at Anchor,BALLAST,33,15-Jun-17,17-Jun-17,20-Jun-17,13,22,NIL,NIL,NIL,NIL,17-JUN/PM,21-Jun-17,22-Jun-17,NIL,NIL,0,0,0,0,0,NIL,IL ASH,IL ASH,4.77,6.27,5.52,23642.1504,3,11,270,2,31-51N,034-36E,0,0,0,0,2.22,0,0,0,1.01,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,26,31,0,0,352,0,352,0,0,24,0,0,0,29606.482,10.35538,3.23,0,0,0,IL ASH-IL ASH,0,0,0,0,31.85,34.6
21-06-17,4,A1,In Port,Noon at Anchor,BALLAST,33,15-Jun-17,17-Jun-17,20-Jun-17,13,22,NIL,NIL,NIL,NIL,17-JUN/PM,22-Jun-17,27-Jun-17,NIL,17-Jun-17,0,0,0,0,0,NIL,IL ASH,IL ASH,4.77,6.27,5.52,23642.1504,3,11,230,2,31-51N,034-36E,0,0,0,0,2.23,0,0,0,1.01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,35,0,0,344,0,344,0,0,24,0,0,0,29606.482,10.38744,3.24,0,0,0,IL ASH-IL ASH,0,0,0,0,31.85,34.6
22-06-17,4,A1,In Port,Noon at Anchor,BALLAST,33,15-Jun-17,17-Jun-17,20-Jun-17,13.5,22,NIL,NIL,NIL,NIL,17-JUN/PM,22-Jun-17,27-Jun-17,NIL,17-Jun-17,0,0,0,0,0,NIL,IL ASH,IL ASH,4.77,6.27,5.52,23642.1504,2,7,300,1,31-51N,034-36E,0,0,0,0,2.21,0,0,0,1.02,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,26,34,0,0,353,0,353,0,0,24,0,0,0,29606.482,10.35538,3.23,0,0,0,IL ASH-IL ASH,0,0,0,0,31.85,34.6
23-06-17,4,A1,In Port,Noon at Anchor,BALLAST,33,15-Jun-17,17-Jun-17,20-Jun-17,13.5,22,NIL,NIL,NIL,NIL,17-JUN/PM,23-Jun-17,27-Jun-17,NIL,17-Jun-17,0,0,0,0,0,NIL,IL ASH,IL ASH,4.77,6.27,5.52,23642.1504,3,11,270,1,31-51N,034-36E,0,0,0,0,2.19,0,0,0,1.04,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,26,35,342,0,353,0,695,9,0,16,0,0,0,0,10.35538,3.23,0,0,0,IL ASH-IL ASH,0,0,0,0,31.85,34.6
24-06-17,4,A1,In Port,At Berth,BALLAST,33,29-Jun-17,17-Jun-17,24-Jun-17,13.5,22,NIL,NIL,NIL,NIL,17-JUN/PM,24-Jun-17,28-Jun-17,24-Jun-17,17-Jun-17,0,0,0,0,0,NIL,IL ASH,NOLA,4.77,6.27,5.52,23642.1504,3,11,270,0,31-49N,034-39E,0.37,0,0,0,2.42,0,0,0,1.05,0,0,0,0,0,0,40,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,26,35,340,0,356,0,696,5,0,22,0,0,0,0,12.277,3.84,0,0,0,IL ASH-NOLA,0,0,0,0,31.81666667,34.65
25-06-17,4,A1,In Port,At Berth,BALLAST,33,29-Jun-17,17-Jun-17,24-Jun-17,13.5,22,NIL,NIL,NIL,NIL,17-JUN/PM,24-Jun-17,28-Jun-17,24-Jun-17,17-Jun-17,0,0,0,0,0,NIL,IL ASH,NOLA,5.11,7.01,6.06,26079.4,2,7,330,0,31-49N,034-38E,0,0,0,0,2.96,0,0,0,1.09,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,26,35,355,0,345,0,700,24,0,10,0,3000,3000,0,12.9843,4.05,0,0,0,IL ASH-NOLA,0,0,0,0,31.81666667,34.63333333
26-06-17,4,A1,In Port,At Berth,BALLAST,33,28-Jun-17,17-Jun-17,24-Jun-17,13.5,22,NIL,NIL,NIL,NIL,17-JUN/PM,24-Jun-17,28-Jun-17,24-Jun-17,17-Jun-17,0,0,0,0,0,NIL,IL ASH,NOLA,4.88,8.32,6.6,28589,3,11,270,0,31-49N,034-38E,0,0,0,0,2.91,0,0,0,1.07,0,0,0,0,0,0,50,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,26,35,354,0,350,0,704,16,0,14,0,12300,12300,0,12.75988,3.98,0,0,0,IL ASH-NOLA,0,0,0,0,31.81666667,34.63333333
27-06-17,4,A1,In Port,At Berth,BALLAST,33,28-Jun-17,17-Jun-17,24-Jun-17,13.5,22,NIL,NIL,NIL,NIL,17-JUN/PM,24-Jun-17,28-Jun-17,24-Jun-17,17-Jun-17,0,0,0,0,0,NIL,IL ASH,NOLA,4.88,8.32,6.6,333171,2,7,280,0,31-49N,034-38E,0,0,0,0,2.92,0,0,0,1.09,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,26,34,354,0,350,0,704,10,0,24,0,22500,22500,0,12.85606,4.01,0,0,0,IL ASH-NOLA,0,0,0,0,31.81666667,34.63333333
28-06-17,4,A1,In Port,At Port,BALLAST,33,28-Jun-17,17-Jun-17,24-Jun-17,13,22,NIL,NIL,NIL,NIL,17-JUN/PM,24-Jun-17,28-Jun-17,24-Jun-17,17-Jun-17,0,0,0,0,0,NIL,IL ASH,NOLA,9.66,10.21,9.94,46467.8,3,11,250,0,31-49N,034-38E,0,0,0,0,2.9,0,0,0,1.06,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,26,34,354,0,350,0,704,17,0,15,0,35315,35315,0,12.69576,3.96,0,0,0,IL ASH-NOLA,0,0,0,0,31.81666667,34.63333333
28-06-17,4,A1,In Port,COSP,LADEN,33,28-Jun-17,20-Jul-17,20-Jul-17,13,22,NIL,NIL,NIL,NIL,20-Jul-17,20-Jul-17,26-Jul-17,NIL,NIL,0,0,0,0,12,12.4,ASHDOD,NOLA,9.66,10.27,9.97,46546,3,11,240,1,31-55N,034-26E,1.91,0,0,0,0.72,0,0,0,0.22,0,0,0,0,0,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26,34,300,0,295,0,595,5.7,0,5.7,0,35315,35315,0,8.96138,2.85,0,0,0,ASHDOD-NOLA,0,0,0,0,31.91666667,34.43333333
29-06-17,4,A1,At Sea,Noon at sea,LADEN,33,28-Jun-17,21-Jul-17,21-Jul-17,12,21,28-Jul-17,21:30,NIL,NIL,21-Jul-17,21-Jul-17,26-Jul-17,NIL,NIL,14.5,143,6472,10,10.4,YES,ASHDOD,NOLA,9.66,10.27,9.97,46546,5,17,260,2,32-49N,031-50E,8.76,0,0,0,1.44,0,0,0,0,0,0,0,0,0,60,0,0,2.5,7.6,81.9,144.1,2.2,5005,61,83,14009,0,1.1,44,395,410,3,26,34,300,0,295,0,595,14,0,23,0,35315,35315,0,31.89528,10.2,0,0,0,ASHDOD-NOLA,14.49931034,120.7068793,0.744083503,0,32.81666667,31.83333333
30-06-17,4,A1,At Sea,Noon at sea,LADEN,33,28-Jun-17,21-Jul-17,21-Jul-17,12,21,28-Jul-17,21:30,NIL,NIL,21-Jul-17,21-Jul-17,26-Jul-17,NIL,NIL,24,258,6214,10.8,10.9,NIL,ASHDOD,NOLA,9.66,10.27,9.97,46546,6,22,270,3,33-50N,026-51E,18.78,0,0,0,2.22,0,0,0,0,0,0,0,0,0,135,0,0,14.1,2,82,258,0,5011,61,83,14516,0,1.1,43,390,410,3,25,41,300,0,295,0,595,10,0,16,0,35315,35315,0,65.59824,21,0,0,0,ASHDOD-NOLA,18.78,156.1564558,1.01027739,0,33.83333333,26.85
